"","X","SpawnBio_om","Recruit_0_om","F_om","SpawnBio_em","Recruit_0_em","F_em","scenario","replicate","D","E","F","species","year","ID","SpawnBio_re","Recruit_0_re","F_re"
"3550",3550,2051530000,112922000,0.116,2022680000,111862000,0.118148,"D102-E0-F1-cod",6,"D102","E0","F1","cod",50,"D102-E0-F1-cod-6",-0.0140626751741383,-0.00938701050282496,0.0185172413793103
"3551",3551,1974120000,115096000,0.121,1935650000,111418000,0.123808,"D102-E0-F1-cod",6,"D102","E0","F1","cod",51,"D102-E0-F1-cod-6",-0.0194871639008774,-0.0319559324390074,0.023206611570248
"3552",3552,1893210000,117604000,0.125,1852310000,122870000,0.128001,"D102-E0-F1-cod",6,"D102","E0","F1","cod",52,"D102-E0-F1-cod-6",-0.0216035199476022,0.0447773885241999,0.024008
"3553",3553,1815970000,114055000,0.13,1773590000,111884000,0.133333,"D102-E0-F1-cod",6,"D102","E0","F1","cod",53,"D102-E0-F1-cod-6",-0.0233373899348558,-0.0190346762526851,0.0256384615384616
"3554",3554,1743570000,114577000,0.135,1701800000,117702000,0.138474,"D102-E0-F1-cod",6,"D102","E0","F1","cod",54,"D102-E0-F1-cod-6",-0.0239565948026176,0.0272742347940686,0.0257333333333334
"3555",3555,1676870000,120823000,0.14,1639270000,119215000,0.143285,"D102-E0-F1-cod",6,"D102","E0","F1","cod",55,"D102-E0-F1-cod-6",-0.0224227280588239,-0.0133087243322877,0.0234642857142856
"3556",3556,1614180000,110012000,0.145,1580540000,108792000,0.148135,"D102-E0-F1-cod",6,"D102","E0","F1","cod",56,"D102-E0-F1-cod-6",-0.0208403028162906,-0.0110896993055303,0.0216206896551724
"3557",3557,1557850000,110206000,0.149,1529430000,106637000,0.151804,"D102-E0-F1-cod",6,"D102","E0","F1","cod",57,"D102-E0-F1-cod-6",-0.0182430914401258,-0.0323848066348475,0.0188187919463087
"3558",3558,1508470000,120845000,0.154,1483210000,117915000,0.156733,"D102-E0-F1-cod",6,"D102","E0","F1","cod",58,"D102-E0-F1-cod-6",-0.0167454440592123,-0.0242459348752534,0.0177467532467533
"3559",3559,1457800000,113969000,0.159,1433580000,114912000,0.161919,"D102-E0-F1-cod",6,"D102","E0","F1","cod",59,"D102-E0-F1-cod-6",-0.016614076004939,0.00827417982082847,0.0183584905660378
"3560",3560,1410680000,107842000,0.164,1384970000,104554000,0.167429,"D102-E0-F1-cod",6,"D102","E0","F1","cod",60,"D102-E0-F1-cod-6",-0.0182252530694417,-0.0304890487936055,0.0209085365853658
"3561",3561,1370180000,95581300,0.169,1342560000,101225000,0.172886,"D102-E0-F1-cod",6,"D102","E0","F1","cod",61,"D102-E0-F1-cod-6",-0.020157935453736,0.0590460686347643,0.0229940828402367
"3562",3562,1329180000,94554500,0.174,1300150000,96273200,0.178301,"D102-E0-F1-cod",6,"D102","E0","F1","cod",62,"D102-E0-F1-cod-6",-0.0218405332611084,0.0181768186601378,0.0247183908045977
"3563",3563,1282330000,102795000,0.178,1252740000,99586500,0.182502,"D102-E0-F1-cod",6,"D102","E0","F1","cod",63,"D102-E0-F1-cod-6",-0.0230751834551169,-0.031212607617102,0.0252921348314607
"3564",3564,1227830000,102939000,0.183,1202110000,104869000,0.18698,"D102-E0-F1-cod",6,"D102","E0","F1","cod",64,"D102-E0-F1-cod-6",-0.0209475253088783,0.0187489678353199,0.0217486338797815
"3565",3565,1172010000,104118000,0.188,1149920000,104034000,0.191727,"D102-E0-F1-cod",6,"D102","E0","F1","cod",65,"D102-E0-F1-cod-6",-0.0188479620481054,-0.000806776926179911,0.0198244680851064
"3566",3566,1122370000,105134000,0.188,1102530000,99043500,0.191555,"D102-E0-F1-cod",6,"D102","E0","F1","cod",66,"D102-E0-F1-cod-6",-0.0176768801732049,-0.0579308311297963,0.0189095744680851
"3567",3567,1084460000,101244000,0.185,1067640000,110965000,0.188056,"D102-E0-F1-cod",6,"D102","E0","F1","cod",67,"D102-E0-F1-cod-6",-0.0155100234217952,0.0960155663545494,0.0165189189189189
"3568",3568,1060570000,93952600,0.181,1044310000,84342500,0.184139,"D102-E0-F1-cod",6,"D102","E0","F1","cod",68,"D102-E0-F1-cod-6",-0.0153313784097231,-0.102286684987962,0.0173425414364641
"3569",3569,1048080000,94024200,0.178,1032090000,90656300,0.180965,"D102-E0-F1-cod",6,"D102","E0","F1","cod",69,"D102-E0-F1-cod-6",-0.0152564689718342,-0.0358195017878376,0.0166573033707865
"3570",3570,1039370000,98482700,0.175,1026080000,94891800,0.177463,"D102-E0-F1-cod",6,"D102","E0","F1","cod",70,"D102-E0-F1-cod-6",-0.0127865918777721,-0.0364622415916704,0.0140742857142858
"3571",3571,1030570000,97551200,0.171,1013310000,95679100,0.174485,"D102-E0-F1-cod",6,"D102","E0","F1","cod",71,"D102-E0-F1-cod-6",-0.016748013235394,-0.0191909479329829,0.0203801169590643
"3572",3572,1025320000,92985200,0.168,1002910000,100316000,0.172462,"D102-E0-F1-cod",6,"D102","E0","F1","cod",72,"D102-E0-F1-cod-6",-0.0218565911130184,0.0788383527701183,0.0265595238095238
"3573",3573,1024850000,91734800,0.165,996578000,92581800,0.170381,"D102-E0-F1-cod",6,"D102","E0","F1","cod",73,"D102-E0-F1-cod-6",-0.0275864760696687,0.00923313726088682,0.0326121212121212
"3574",3574,1026640000,90285800,0.161,995883000,84772200,0.166326,"D102-E0-F1-cod",6,"D102","E0","F1","cod",74,"D102-E0-F1-cod-6",-0.0299588950362347,-0.0610682964541489,0.0330807453416149
"3575",3575,1029150000,91802800,0.158,1001580000,88246900,0.162371,"D102-E0-F1-cod",6,"D102","E0","F1","cod",75,"D102-E0-F1-cod-6",-0.0267890977991546,-0.0387341126850161,0.0276645569620252
"3576",3576,1031250000,103417000,0.154,1005770000,106525000,0.15803,"D102-E0-F1-cod",6,"D102","E0","F1","cod",76,"D102-E0-F1-cod-6",-0.0247078787878788,0.0300530860496824,0.0261688311688312
"3577",3577,1034560000,104817000,0.151,1007490000,101306000,0.155404,"D102-E0-F1-cod",6,"D102","E0","F1","cod",77,"D102-E0-F1-cod-6",-0.026165712960099,-0.0334964748084757,0.0291655629139072
"3578",3578,1042900000,92184100,0.148,1014390000,95416500,0.152473,"D102-E0-F1-cod",6,"D102","E0","F1","cod",78,"D102-E0-F1-cod-6",-0.0273372327164637,0.0350646152644545,0.030222972972973
"3579",3579,1061450000,103676000,0.144,1033050000,102544000,0.148196,"D102-E0-F1-cod",6,"D102","E0","F1","cod",79,"D102-E0-F1-cod-6",-0.0267558528428094,-0.0109186311200278,0.0291388888888889
"3580",3580,1084650000,89825300,0.141,1055840000,86583100,0.14502,"D102-E0-F1-cod",6,"D102","E0","F1","cod",80,"D102-E0-F1-cod-6",-0.0265615636380399,-0.0360945078947691,0.0285106382978725
"3581",3581,1106590000,92863900,0.138,1079660000,95369300,0.141542,"D102-E0-F1-cod",6,"D102","E0","F1","cod",81,"D102-E0-F1-cod-6",-0.0243360232787211,0.0269792675086874,0.0256666666666666
"3582",3582,1129350000,98341000,0.134,1102820000,95042000,0.137374,"D102-E0-F1-cod",6,"D102","E0","F1","cod",82,"D102-E0-F1-cod-6",-0.0234913888519945,-0.0335465370496538,0.0251791044776119
"3583",3583,1146590000,100955000,0.131,1120010000,104250000,0.134258,"D102-E0-F1-cod",6,"D102","E0","F1","cod",83,"D102-E0-F1-cod-6",-0.0231817825028999,0.0326383041949383,0.0248702290076335
"3584",3584,1162960000,104228000,0.128,1137410000,92230400,0.131003,"D102-E0-F1-cod",6,"D102","E0","F1","cod",84,"D102-E0-F1-cod-6",-0.0219698011969457,-0.11510918371263,0.0234609375
"3585",3585,1182360000,105832000,0.124,1157450000,111290000,0.126784,"D102-E0-F1-cod",6,"D102","E0","F1","cod",85,"D102-E0-F1-cod-6",-0.0210680334246761,0.0515723032731121,0.0224516129032259
"3586",3586,1207510000,103303000,0.121,1182050000,108329000,0.123837,"D102-E0-F1-cod",6,"D102","E0","F1","cod",86,"D102-E0-F1-cod-6",-0.0210847115137763,0.0486529916846558,0.0234462809917356
"3587",3587,1237970000,103696000,0.118,1207870000,95616700,0.121228,"D102-E0-F1-cod",6,"D102","E0","F1","cod",87,"D102-E0-F1-cod-6",-0.024313997915943,-0.0779133235611788,0.0273559322033899
"3588",3588,1271680000,101970000,0.114,1243210000,107031000,0.116666,"D102-E0-F1-cod",6,"D102","E0","F1","cod",88,"D102-E0-F1-cod-6",-0.0223877075993961,0.0496322447778758,0.0233859649122807
"3589",3589,1306910000,92264800,0.111,1280590000,93031300,0.113337,"D102-E0-F1-cod",6,"D102","E0","F1","cod",89,"D102-E0-F1-cod-6",-0.0201391067479781,0.00830761026957193,0.021054054054054
"3590",3590,1341240000,98216500,0.108,1314690000,95254200,0.110265,"D102-E0-F1-cod",6,"D102","E0","F1","cod",90,"D102-E0-F1-cod-6",-0.0197951149682383,-0.0301609200083489,0.0209722222222222
"3591",3591,1370550000,104227000,0.104,1347500000,101321000,0.105766,"D102-E0-F1-cod",6,"D102","E0","F1","cod",91,"D102-E0-F1-cod-6",-0.0168180657400314,-0.027881451063544,0.0169807692307693
"3592",3592,1394010000,117190000,0.101,1373700000,112202000,0.102513,"D102-E0-F1-cod",6,"D102","E0","F1","cod",92,"D102-E0-F1-cod-6",-0.0145694794154992,-0.0425633586483488,0.014980198019802
"3593",3593,1417510000,101160000,0.097,1397650000,106221000,0.0984736,"D102-E0-F1-cod",6,"D102","E0","F1","cod",93,"D102-E0-F1-cod-6",-0.0140104831711946,0.0500296559905101,0.0151917525773195
"3594",3594,1449470000,107795000,0.094,1427630000,111946000,0.0956098,"D102-E0-F1-cod",6,"D102","E0","F1","cod",94,"D102-E0-F1-cod-6",-0.0150675764244862,0.0385082796048054,0.0171255319148936
"3595",3595,1489040000,113066000,0.091,1464800000,103721000,0.0926338,"D102-E0-F1-cod",6,"D102","E0","F1","cod",95,"D102-E0-F1-cod-6",-0.0162789448235105,-0.0826508411016574,0.0179538461538462
"3596",3596,1527190000,101967000,0.087,1505580000,104838000,0.0882568,"D102-E0-F1-cod",6,"D102","E0","F1","cod",96,"D102-E0-F1-cod-6",-0.014150171229513,0.0281561681720557,0.0144459770114943
"3597",3597,1570550000,107812000,0.084,1551280000,92474300,0.0850817,"D102-E0-F1-cod",6,"D102","E0","F1","cod",97,"D102-E0-F1-cod-6",-0.0122695870873261,-0.142263384409899,0.0128773809523808
"3598",3598,1615020000,124066000,0.081,1594190000,121256000,0.0821559,"D102-E0-F1-cod",6,"D102","E0","F1","cod",98,"D102-E0-F1-cod-6",-0.0128976730938317,-0.0226492350845518,0.0142703703703704
"3599",3599,1655480000,115313000,0.077,1631140000,87474500,0.0783224,"D102-E0-F1-cod",6,"D102","E0","F1","cod",99,"D102-E0-F1-cod-6",-0.0147026844178124,-0.241416839384978,0.017174025974026
